city,datetime,temperature,precipitation,wind_speed,wind_direction
Madrid Barajas,2026-04-13T00:00,9.0,0.0,11.4,13
Madrid Barajas,2026-04-13T01:00,8.3,0.0,12.7,7
Madrid Barajas,2026-04-13T02:00,7.5,0.0,9.4,358
Madrid Barajas,2026-04-13T03:00,6.9,0.0,10.1,4
Madrid Barajas,2026-04-13T04:00,6.3,0.0,9.3,13
Madrid Barajas,2026-04-13T05:00,5.9,0.0,6.4,16
Madrid Barajas,2026-04-13T06:00,5.4,0.0,3.3,13
Madrid Barajas,2026-04-13T07:00,5.0,0.0,2.9,353
Madrid Barajas,2026-04-13T08:00,4.8,0.0,2.3,309
Madrid Barajas,2026-04-13T09:00,5.3,0.0,2.2,270
Madrid Barajas,2026-04-13T10:00,7.3,0.0,3.0,256
Madrid Barajas,2026-04-13T11:00,9.5,0.0,6.1,320
Madrid Barajas,2026-04-13T12:00,11.6,0.0,11.6,338
Madrid Barajas,2026-04-13T13:00,13.0,0.0,14.9,345
Madrid Barajas,2026-04-13T14:00,13.7,0.0,15.8,339
Madrid Barajas,2026-04-13T15:00,14.4,0.0,18.5,336
Madrid Barajas,2026-04-13T16:00,14.9,0.0,17.6,329
Madrid Barajas,2026-04-13T17:00,15.3,0.0,17.4,336
Madrid Barajas,2026-04-13T18:00,15.6,0.0,16.3,332
Madrid Barajas,2026-04-13T19:00,15.4,0.0,14.4,328
Madrid Barajas,2026-04-13T20:00,14.9,0.0,11.9,325
Madrid Barajas,2026-04-13T21:00,13.8,0.0,12.7,305
Madrid Barajas,2026-04-13T22:00,12.6,0.0,6.8,302
Madrid Barajas,2026-04-13T23:00,11.6,0.0,4.7,279
Madrid Barajas,2026-04-14T00:00,10.8,0.0,5.8,277
Madrid Barajas,2026-04-14T01:00,9.9,0.0,5.6,285
Madrid Barajas,2026-04-14T02:00,9.2,0.0,3.3,276
Madrid Barajas,2026-04-14T03:00,8.6,0.0,2.6,286
Madrid Barajas,2026-04-14T04:00,7.8,0.0,2.6,326
Madrid Barajas,2026-04-14T05:00,6.6,0.0,1.6,27
Madrid Barajas,2026-04-14T06:00,5.9,0.0,1.6,333
Madrid Barajas,2026-04-14T07:00,5.5,0.0,2.3,39
Madrid Barajas,2026-04-14T08:00,5.7,0.0,0.4,270
Madrid Barajas,2026-04-14T09:00,6.7,0.0,0.5,315
Madrid Barajas,2026-04-14T10:00,9.7,0.0,1.5,194
Madrid Barajas,2026-04-14T11:00,12.5,0.0,2.8,230
Madrid Barajas,2026-04-14T12:00,14.6,0.0,3.2,207
Madrid Barajas,2026-04-14T13:00,16.6,0.0,3.4,252
Madrid Barajas,2026-04-14T14:00,18.1,0.0,5.8,7
Madrid Barajas,2026-04-14T15:00,19.5,0.0,14.1,13
Madrid Barajas,2026-04-14T16:00,19.9,0.0,16.3,14
Madrid Barajas,2026-04-14T17:00,20.4,0.0,14.8,1
Madrid Barajas,2026-04-14T18:00,20.4,0.0,14.4,3
Madrid Barajas,2026-04-14T19:00,20.1,0.0,13.3,360
Madrid Barajas,2026-04-14T20:00,19.2,0.0,11.2,358
Madrid Barajas,2026-04-14T21:00,17.5,0.0,6.1,360
Madrid Barajas,2026-04-14T22:00,15.6,0.0,5.1,4
Madrid Barajas,2026-04-14T23:00,14.3,0.0,3.6,6
Madrid Barajas,2026-04-15T00:00,13.0,0.0,3.4,342
Madrid Barajas,2026-04-15T01:00,11.7,0.0,3.6,323
Madrid Barajas,2026-04-15T02:00,10.7,0.0,2.5,8
Madrid Barajas,2026-04-15T03:00,9.8,0.0,2.6,344
Madrid Barajas,2026-04-15T04:00,9.4,0.0,2.3,342
Madrid Barajas,2026-04-15T05:00,9.0,0.0,2.7,337
Madrid Barajas,2026-04-15T06:00,8.5,0.0,3.1,339
Madrid Barajas,2026-04-15T07:00,7.9,0.0,2.6,344
Madrid Barajas,2026-04-15T08:00,7.4,0.0,2.3,342
Madrid Barajas,2026-04-15T09:00,8.5,0.0,1.3,326
Madrid Barajas,2026-04-15T10:00,11.5,0.0,1.1,18
Madrid Barajas,2026-04-15T11:00,14.8,0.0,0.5,135
Madrid Barajas,2026-04-15T12:00,17.5,0.0,2.9,187
Madrid Barajas,2026-04-15T13:00,19.7,0.0,4.0,207
Madrid Barajas,2026-04-15T14:00,21.3,0.0,4.8,193
Madrid Barajas,2026-04-15T15:00,22.4,0.0,5.2,205
Madrid Barajas,2026-04-15T16:00,23.1,0.0,3.8,253
Madrid Barajas,2026-04-15T17:00,23.6,0.0,4.3,270
Madrid Barajas,2026-04-15T18:00,23.7,0.0,6.3,239
Madrid Barajas,2026-04-15T19:00,23.4,0.0,8.0,234
Madrid Barajas,2026-04-15T20:00,22.5,0.0,10.1,235
Madrid Barajas,2026-04-15T21:00,21.0,0.0,9.7,228
Madrid Barajas,2026-04-15T22:00,19.3,0.0,7.6,225
Madrid Barajas,2026-04-15T23:00,17.9,0.0,4.1,255
Madrid Barajas,2026-04-16T00:00,16.4,0.0,2.9,300
Madrid Barajas,2026-04-16T01:00,14.5,0.0,3.6,323
Madrid Barajas,2026-04-16T02:00,13.2,0.0,3.7,331
Madrid Barajas,2026-04-16T03:00,12.4,0.0,3.7,331
Madrid Barajas,2026-04-16T04:00,11.5,0.0,3.5,336
Madrid Barajas,2026-04-16T05:00,10.8,0.0,3.4,342
Madrid Barajas,2026-04-16T06:00,10.3,0.0,3.4,328
Madrid Barajas,2026-04-16T07:00,9.9,0.0,3.4,342
Madrid Barajas,2026-04-16T08:00,9.5,0.0,3.1,339
Madrid Barajas,2026-04-16T09:00,11.4,0.0,2.9,360
Madrid Barajas,2026-04-16T10:00,14.2,0.0,2.7,23
Madrid Barajas,2026-04-16T11:00,16.9,0.0,2.5,45
Madrid Barajas,2026-04-16T12:00,19.3,0.0,1.6,117
Madrid Barajas,2026-04-16T13:00,21.5,0.0,4.0,175
Madrid Barajas,2026-04-16T14:00,23.2,0.0,6.2,190
Madrid Barajas,2026-04-16T15:00,24.2,0.0,7.0,201
Madrid Barajas,2026-04-16T16:00,24.7,0.0,7.2,217
Madrid Barajas,2026-04-16T17:00,24.9,0.0,7.7,229
Madrid Barajas,2026-04-16T18:00,24.8,0.0,7.9,231
Madrid Barajas,2026-04-16T19:00,24.4,0.0,8.2,229
Madrid Barajas,2026-04-16T20:00,23.7,0.0,7.7,229
Madrid Barajas,2026-04-16T21:00,22.4,0.0,6.4,232
Madrid Barajas,2026-04-16T22:00,20.8,0.0,5.0,240
Madrid Barajas,2026-04-16T23:00,19.3,0.0,3.9,248
Madrid Barajas,2026-04-17T00:00,17.9,0.0,3.4,238
Madrid Barajas,2026-04-17T01:00,16.6,0.0,3.6,225
Madrid Barajas,2026-04-17T02:00,15.3,0.0,3.1,216
Madrid Barajas,2026-04-17T03:00,14.2,0.0,1.3,214
Madrid Barajas,2026-04-17T04:00,13.3,0.0,1.0,45
Madrid Barajas,2026-04-17T05:00,12.4,0.0,2.6,34
Madrid Barajas,2026-04-17T06:00,11.2,0.0,2.7,23
Madrid Barajas,2026-04-17T07:00,10.0,0.0,2.9,7
Madrid Barajas,2026-04-17T08:00,10.0,0.0,2.5,352
Madrid Barajas,2026-04-17T09:00,11.9,0.0,2.2,360
Madrid Barajas,2026-04-17T10:00,14.8,0.0,1.8,37
Madrid Barajas,2026-04-17T11:00,17.6,0.0,1.1,72
Madrid Barajas,2026-04-17T12:00,20.1,0.0,2.2,189
Madrid Barajas,2026-04-17T13:00,22.4,0.0,5.8,202
Madrid Barajas,2026-04-17T14:00,24.1,0.0,8.5,208
Madrid Barajas,2026-04-17T15:00,25.1,0.0,9.6,214
Madrid Barajas,2026-04-17T16:00,25.5,0.0,9.9,224
Madrid Barajas,2026-04-17T17:00,25.6,0.0,9.7,228
Madrid Barajas,2026-04-17T18:00,25.5,0.0,8.9,227
Madrid Barajas,2026-04-17T19:00,25.1,0.0,7.9,219
Madrid Barajas,2026-04-17T20:00,24.4,0.0,6.5,214
Madrid Barajas,2026-04-17T21:00,23.3,0.0,5.4,217
Madrid Barajas,2026-04-17T22:00,21.9,0.0,4.1,225
Madrid Barajas,2026-04-17T23:00,20.4,0.0,2.9,240
Madrid Barajas,2026-04-18T00:00,18.9,0.0,2.1,267
Madrid Barajas,2026-04-18T01:00,17.5,0.0,2.1,307
Madrid Barajas,2026-04-18T02:00,16.4,0.0,2.5,327
Madrid Barajas,2026-04-18T03:00,15.6,0.0,2.7,337
Madrid Barajas,2026-04-18T04:00,15.1,0.0,2.5,360
Madrid Barajas,2026-04-18T05:00,14.6,0.0,2.6,16
Madrid Barajas,2026-04-18T06:00,14.0,0.0,2.6,16
Madrid Barajas,2026-04-18T07:00,13.5,0.0,2.6,16
Madrid Barajas,2026-04-18T08:00,13.6,0.0,2.6,16
Madrid Barajas,2026-04-18T09:00,14.6,0.0,2.6,34
Madrid Barajas,2026-04-18T10:00,16.1,0.0,2.6,56
Madrid Barajas,2026-04-18T11:00,17.9,0.0,2.2,81
Madrid Barajas,2026-04-18T12:00,20.1,0.0,2.6,146
Madrid Barajas,2026-04-18T13:00,22.4,0.0,5.0,180
Madrid Barajas,2026-04-18T14:00,24.1,0.0,7.1,195
Madrid Barajas,2026-04-18T15:00,24.8,0.0,8.6,213
Madrid Barajas,2026-04-18T16:00,24.8,0.0,10.5,232
Madrid Barajas,2026-04-18T17:00,24.7,0.0,11.4,242
Madrid Barajas,2026-04-18T18:00,24.7,0.0,9.2,249
Madrid Barajas,2026-04-18T19:00,24.4,0.0,5.8,263
Madrid Barajas,2026-04-18T20:00,23.8,0.0,3.2,297
Madrid Barajas,2026-04-18T21:00,22.4,0.0,3.0,346
Madrid Barajas,2026-04-18T22:00,20.7,0.0,3.8,17
Madrid Barajas,2026-04-18T23:00,19.2,0.0,4.8,27
Madrid Barajas,2026-04-19T00:00,18.1,0.0,5.6,27
Madrid Barajas,2026-04-19T01:00,17.3,0.0,5.8,22
Madrid Barajas,2026-04-19T02:00,16.6,0.0,6.2,21
Madrid Barajas,2026-04-19T03:00,16.0,0.0,6.0,25
Madrid Barajas,2026-04-19T04:00,15.6,0.0,5.6,40
Madrid Barajas,2026-04-19T05:00,15.2,0.0,5.6,45
Madrid Barajas,2026-04-19T06:00,14.7,0.0,5.6,45
Madrid Barajas,2026-04-19T07:00,14.2,0.0,5.6,40
Madrid Barajas,2026-04-19T08:00,14.2,0.0,6.1,40
Madrid Barajas,2026-04-19T09:00,15.0,0.0,7.4,47
Madrid Barajas,2026-04-19T10:00,16.2,0.0,9.3,54
Madrid Barajas,2026-04-19T11:00,17.7,0.0,10.0,60
Madrid Barajas,2026-04-19T12:00,19.3,0.0,9.5,65
Madrid Barajas,2026-04-19T13:00,21.0,0.0,8.2,75
Madrid Barajas,2026-04-19T14:00,22.5,0.0,6.5,84
Madrid Barajas,2026-04-19T15:00,23.5,0.0,4.0,90
Madrid Barajas,2026-04-19T16:00,24.3,0.0,1.5,104
Madrid Barajas,2026-04-19T17:00,24.3,0.0,0.4,90
Madrid Barajas,2026-04-19T18:00,23.1,0.2,3.7,61
Madrid Barajas,2026-04-19T19:00,21.3,0.2,9.5,61
Madrid Barajas,2026-04-19T20:00,19.6,0.2,13.0,62
Madrid Barajas,2026-04-19T21:00,18.3,0.0,12.6,66
Madrid Barajas,2026-04-19T22:00,17.1,0.0,10.4,76
Madrid Barajas,2026-04-19T23:00,16.1,0.0,8.0,82
Barcelona El Prat,2026-04-13T00:00,13.0,2.3,8.4,310
Barcelona El Prat,2026-04-13T01:00,12.9,1.4,10.2,312
Barcelona El Prat,2026-04-13T02:00,12.8,1.1,10.2,312
Barcelona El Prat,2026-04-13T03:00,12.5,2.5,7.0,339
Barcelona El Prat,2026-04-13T04:00,12.1,3.5,7.1,315
Barcelona El Prat,2026-04-13T05:00,11.5,1.0,9.5,307
Barcelona El Prat,2026-04-13T06:00,11.6,0.6,8.7,308
Barcelona El Prat,2026-04-13T07:00,11.5,0.4,7.5,325
Barcelona El Prat,2026-04-13T08:00,11.4,0.4,6.3,347
Barcelona El Prat,2026-04-13T09:00,11.3,0.4,5.7,342
Barcelona El Prat,2026-04-13T10:00,11.6,0.4,3.8,343
Barcelona El Prat,2026-04-13T11:00,12.4,0.1,4.3,312
Barcelona El Prat,2026-04-13T12:00,13.6,0.0,7.9,286
Barcelona El Prat,2026-04-13T13:00,15.2,0.0,11.8,282
Barcelona El Prat,2026-04-13T14:00,16.5,0.0,12.5,282
Barcelona El Prat,2026-04-13T15:00,17.7,0.0,10.8,270
Barcelona El Prat,2026-04-13T16:00,18.4,0.0,11.5,231
Barcelona El Prat,2026-04-13T17:00,18.1,0.0,15.6,206
Barcelona El Prat,2026-04-13T18:00,16.4,0.0,16.4,154
Barcelona El Prat,2026-04-13T19:00,15.2,0.0,17.3,133
Barcelona El Prat,2026-04-13T20:00,14.5,0.0,15.0,132
Barcelona El Prat,2026-04-13T21:00,14.1,0.0,10.2,138
Barcelona El Prat,2026-04-13T22:00,13.9,0.0,8.4,149
Barcelona El Prat,2026-04-13T23:00,13.9,0.0,5.7,145
Barcelona El Prat,2026-04-14T00:00,13.6,0.0,5.9,128
Barcelona El Prat,2026-04-14T01:00,13.7,0.1,6.6,151
Barcelona El Prat,2026-04-14T02:00,13.9,0.1,6.6,167
Barcelona El Prat,2026-04-14T03:00,13.7,0.0,1.8,191
Barcelona El Prat,2026-04-14T04:00,12.4,0.0,3.9,338
Barcelona El Prat,2026-04-14T05:00,12.3,0.0,7.1,345
Barcelona El Prat,2026-04-14T06:00,11.9,0.0,5.8,330
Barcelona El Prat,2026-04-14T07:00,11.4,0.0,5.6,333
Barcelona El Prat,2026-04-14T08:00,11.9,0.0,7.4,331
Barcelona El Prat,2026-04-14T09:00,12.9,0.0,6.3,329
Barcelona El Prat,2026-04-14T10:00,14.1,0.0,7.0,325
Barcelona El Prat,2026-04-14T11:00,15.4,0.0,4.8,297
Barcelona El Prat,2026-04-14T12:00,16.8,0.0,3.3,221
Barcelona El Prat,2026-04-14T13:00,17.6,0.0,12.3,201
Barcelona El Prat,2026-04-14T14:00,17.6,0.0,16.5,200
Barcelona El Prat,2026-04-14T15:00,17.7,0.0,17.4,202
Barcelona El Prat,2026-04-14T16:00,17.8,0.0,16.6,207
Barcelona El Prat,2026-04-14T17:00,17.4,0.0,19.2,203
Barcelona El Prat,2026-04-14T18:00,17.0,0.0,18.7,210
Barcelona El Prat,2026-04-14T19:00,16.6,0.0,14.2,207
Barcelona El Prat,2026-04-14T20:00,15.8,0.0,9.8,197
Barcelona El Prat,2026-04-14T21:00,15.0,0.0,4.0,185
Barcelona El Prat,2026-04-14T22:00,14.4,0.0,1.5,225
Barcelona El Prat,2026-04-14T23:00,13.6,0.0,2.5,262
Barcelona El Prat,2026-04-15T00:00,12.7,0.0,3.1,291
Barcelona El Prat,2026-04-15T01:00,11.9,0.0,3.3,319
Barcelona El Prat,2026-04-15T02:00,11.4,0.0,3.4,328
Barcelona El Prat,2026-04-15T03:00,10.9,0.0,4.1,345
Barcelona El Prat,2026-04-15T04:00,10.4,0.0,5.2,348
Barcelona El Prat,2026-04-15T05:00,10.0,0.0,5.2,344
Barcelona El Prat,2026-04-15T06:00,9.8,0.0,5.7,342
Barcelona El Prat,2026-04-15T07:00,9.7,0.0,5.8,338
Barcelona El Prat,2026-04-15T08:00,10.0,0.0,6.1,332
Barcelona El Prat,2026-04-15T09:00,12.0,0.0,5.0,330
Barcelona El Prat,2026-04-15T10:00,14.4,0.0,3.9,338
Barcelona El Prat,2026-04-15T11:00,16.2,0.0,0.4,270
Barcelona El Prat,2026-04-15T12:00,17.6,0.0,5.0,180
Barcelona El Prat,2026-04-15T13:00,18.3,0.0,9.0,182
Barcelona El Prat,2026-04-15T14:00,18.7,0.0,11.2,174
Barcelona El Prat,2026-04-15T15:00,18.9,0.0,13.4,174
Barcelona El Prat,2026-04-15T16:00,18.7,0.0,14.1,177
Barcelona El Prat,2026-04-15T17:00,18.3,0.0,12.7,172
Barcelona El Prat,2026-04-15T18:00,18.0,0.0,11.2,180
Barcelona El Prat,2026-04-15T19:00,17.5,0.0,10.8,195
Barcelona El Prat,2026-04-15T20:00,17.1,0.0,7.9,210
Barcelona El Prat,2026-04-15T21:00,16.3,0.0,3.7,209
Barcelona El Prat,2026-04-15T22:00,15.5,0.0,3.1,225
Barcelona El Prat,2026-04-15T23:00,14.8,0.0,1.9,338
Barcelona El Prat,2026-04-16T00:00,13.9,0.0,3.3,347
Barcelona El Prat,2026-04-16T01:00,13.5,0.0,4.0,355
Barcelona El Prat,2026-04-16T02:00,13.0,0.0,4.2,340
Barcelona El Prat,2026-04-16T03:00,12.6,0.0,4.5,331
Barcelona El Prat,2026-04-16T04:00,12.5,0.0,4.7,337
Barcelona El Prat,2026-04-16T05:00,12.3,0.0,4.7,337
Barcelona El Prat,2026-04-16T06:00,12.3,0.0,4.6,342
Barcelona El Prat,2026-04-16T07:00,12.2,0.0,4.8,333
Barcelona El Prat,2026-04-16T08:00,12.4,0.0,4.8,333
Barcelona El Prat,2026-04-16T09:00,13.9,0.0,3.1,315
Barcelona El Prat,2026-04-16T10:00,16.1,0.0,1.9,248
Barcelona El Prat,2026-04-16T11:00,17.8,0.0,4.0,207
Barcelona El Prat,2026-04-16T12:00,18.7,0.0,7.2,198
Barcelona El Prat,2026-04-16T13:00,19.2,0.0,10.0,193
Barcelona El Prat,2026-04-16T14:00,19.5,0.0,12.6,193
Barcelona El Prat,2026-04-16T15:00,19.8,0.0,14.2,196
Barcelona El Prat,2026-04-16T16:00,19.9,0.0,15.3,199
Barcelona El Prat,2026-04-16T17:00,19.8,0.0,15.5,202
Barcelona El Prat,2026-04-16T18:00,19.3,0.0,13.9,201
Barcelona El Prat,2026-04-16T19:00,18.6,0.0,11.0,199
Barcelona El Prat,2026-04-16T20:00,17.8,0.0,8.2,195
Barcelona El Prat,2026-04-16T21:00,17.2,0.0,5.2,192
Barcelona El Prat,2026-04-16T22:00,16.5,0.0,2.2,180
Barcelona El Prat,2026-04-16T23:00,15.9,0.0,0.4,90
Barcelona El Prat,2026-04-17T00:00,15.3,0.0,1.1,360
Barcelona El Prat,2026-04-17T01:00,14.7,0.0,1.5,315
Barcelona El Prat,2026-04-17T02:00,14.2,0.0,2.3,309
Barcelona El Prat,2026-04-17T03:00,13.7,0.0,3.1,315
Barcelona El Prat,2026-04-17T04:00,13.4,0.0,3.8,319
Barcelona El Prat,2026-04-17T05:00,13.1,0.0,4.1,322
Barcelona El Prat,2026-04-17T06:00,12.6,0.0,4.7,328
Barcelona El Prat,2026-04-17T07:00,12.3,0.0,5.3,332
Barcelona El Prat,2026-04-17T08:00,12.7,0.0,4.7,328
Barcelona El Prat,2026-04-17T09:00,14.4,0.0,2.7,293
Barcelona El Prat,2026-04-17T10:00,16.9,0.0,4.1,218
Barcelona El Prat,2026-04-17T11:00,18.9,0.0,7.3,200
Barcelona El Prat,2026-04-17T12:00,19.9,0.0,10.0,195
Barcelona El Prat,2026-04-17T13:00,20.4,0.0,12.5,192
Barcelona El Prat,2026-04-17T14:00,20.6,0.0,14.3,190
Barcelona El Prat,2026-04-17T15:00,20.6,0.0,15.8,192
Barcelona El Prat,2026-04-17T16:00,20.3,0.0,16.8,195
Barcelona El Prat,2026-04-17T17:00,19.8,0.0,16.9,196
Barcelona El Prat,2026-04-17T18:00,19.1,0.0,15.3,195
Barcelona El Prat,2026-04-17T19:00,18.3,0.0,12.5,192
Barcelona El Prat,2026-04-17T20:00,17.6,0.0,9.5,189
Barcelona El Prat,2026-04-17T21:00,16.9,0.0,6.6,189
Barcelona El Prat,2026-04-17T22:00,16.2,0.0,3.8,197
Barcelona El Prat,2026-04-17T23:00,15.6,0.0,1.5,225
Barcelona El Prat,2026-04-18T00:00,14.9,0.0,1.8,282
Barcelona El Prat,2026-04-18T01:00,14.2,0.0,3.2,298
Barcelona El Prat,2026-04-18T02:00,13.7,0.0,4.5,300
Barcelona El Prat,2026-04-18T03:00,13.2,0.0,5.5,302
Barcelona El Prat,2026-04-18T04:00,12.7,0.0,5.5,302
Barcelona El Prat,2026-04-18T05:00,12.3,0.0,5.7,305
Barcelona El Prat,2026-04-18T06:00,11.8,0.0,5.7,305
Barcelona El Prat,2026-04-18T07:00,11.4,0.0,6.2,306
Barcelona El Prat,2026-04-18T08:00,12.0,0.0,5.5,302
Barcelona El Prat,2026-04-18T09:00,14.4,0.0,4.2,290
Barcelona El Prat,2026-04-18T10:00,17.7,0.0,3.3,264
Barcelona El Prat,2026-04-18T11:00,20.5,0.0,3.3,221
Barcelona El Prat,2026-04-18T12:00,22.0,0.0,4.8,193
Barcelona El Prat,2026-04-18T13:00,22.9,0.0,7.2,177
Barcelona El Prat,2026-04-18T14:00,23.4,0.0,9.1,173
Barcelona El Prat,2026-04-18T15:00,23.5,0.0,9.7,176
Barcelona El Prat,2026-04-18T16:00,23.2,0.0,9.7,180
Barcelona El Prat,2026-04-18T17:00,22.7,0.0,9.4,184
Barcelona El Prat,2026-04-18T18:00,22.0,0.0,8.4,187
Barcelona El Prat,2026-04-18T19:00,21.0,0.0,6.6,189
Barcelona El Prat,2026-04-18T20:00,20.0,0.0,4.8,193
Barcelona El Prat,2026-04-18T21:00,18.9,0.0,3.2,207
Barcelona El Prat,2026-04-18T22:00,17.8,0.0,1.9,248
Barcelona El Prat,2026-04-18T23:00,17.0,0.0,2.3,288
Barcelona El Prat,2026-04-19T00:00,16.5,0.1,3.1,306
Barcelona El Prat,2026-04-19T01:00,16.3,0.1,3.9,304
Barcelona El Prat,2026-04-19T02:00,16.1,0.1,4.6,309
Barcelona El Prat,2026-04-19T03:00,16.1,0.1,5.6,310
Barcelona El Prat,2026-04-19T04:00,16.2,0.1,6.6,311
Barcelona El Prat,2026-04-19T05:00,16.2,0.1,6.9,313
Barcelona El Prat,2026-04-19T06:00,16.1,0.1,6.4,317
Barcelona El Prat,2026-04-19T07:00,15.9,0.1,5.4,323
Barcelona El Prat,2026-04-19T08:00,16.1,0.1,4.3,336
Barcelona El Prat,2026-04-19T09:00,17.1,0.7,3.6,360
Barcelona El Prat,2026-04-19T10:00,18.4,0.7,4.0,27
Barcelona El Prat,2026-04-19T11:00,19.4,0.7,3.9,56
Barcelona El Prat,2026-04-19T12:00,19.7,0.0,4.5,104
Barcelona El Prat,2026-04-19T13:00,19.6,0.0,7.6,135
Barcelona El Prat,2026-04-19T14:00,19.6,0.0,10.2,148
Barcelona El Prat,2026-04-19T15:00,19.9,0.0,10.2,157
Barcelona El Prat,2026-04-19T16:00,20.2,0.0,9.2,169
Barcelona El Prat,2026-04-19T17:00,20.2,0.0,8.3,175
Barcelona El Prat,2026-04-19T18:00,19.8,0.0,7.3,169
Barcelona El Prat,2026-04-19T19:00,19.1,0.0,6.6,151
Barcelona El Prat,2026-04-19T20:00,18.4,0.0,5.9,137
Barcelona El Prat,2026-04-19T21:00,17.5,0.0,4.6,141
Barcelona El Prat,2026-04-19T22:00,16.5,0.0,3.0,166
Barcelona El Prat,2026-04-19T23:00,15.8,0.0,1.9,202
Palma de Mallorca,2026-04-13T00:00,13.6,1.5,4.6,45
Palma de Mallorca,2026-04-13T01:00,13.5,1.1,5.6,45
Palma de Mallorca,2026-04-13T02:00,13.4,0.5,4.1,52
Palma de Mallorca,2026-04-13T03:00,13.3,0.2,4.9,54
Palma de Mallorca,2026-04-13T04:00,13.2,0.3,6.7,54
Palma de Mallorca,2026-04-13T05:00,12.6,0.2,7.6,59
Palma de Mallorca,2026-04-13T06:00,12.6,0.1,6.5,56
Palma de Mallorca,2026-04-13T07:00,12.4,0.2,7.0,55
Palma de Mallorca,2026-04-13T08:00,12.4,0.2,7.1,45
Palma de Mallorca,2026-04-13T09:00,12.5,0.3,6.9,28
Palma de Mallorca,2026-04-13T10:00,12.8,0.1,6.6,22
Palma de Mallorca,2026-04-13T11:00,13.0,0.0,12.6,53
Palma de Mallorca,2026-04-13T12:00,14.0,0.0,14.3,43
Palma de Mallorca,2026-04-13T13:00,15.1,0.0,19.5,25
Palma de Mallorca,2026-04-13T14:00,15.4,0.0,21.4,25
Palma de Mallorca,2026-04-13T15:00,15.8,0.0,23.5,27
Palma de Mallorca,2026-04-13T16:00,16.2,0.0,19.5,23
Palma de Mallorca,2026-04-13T17:00,15.8,0.0,14.6,351
Palma de Mallorca,2026-04-13T18:00,15.0,0.0,12.5,316
Palma de Mallorca,2026-04-13T19:00,14.6,0.0,11.3,307
Palma de Mallorca,2026-04-13T20:00,14.3,0.0,3.7,281
Palma de Mallorca,2026-04-13T21:00,13.7,0.0,3.7,119
Palma de Mallorca,2026-04-13T22:00,13.0,0.0,2.3,39
Palma de Mallorca,2026-04-13T23:00,12.5,0.0,2.1,239
Palma de Mallorca,2026-04-14T00:00,12.7,0.0,3.2,180
Palma de Mallorca,2026-04-14T01:00,12.4,0.2,4.0,190
Palma de Mallorca,2026-04-14T02:00,12.2,0.0,4.3,175
Palma de Mallorca,2026-04-14T03:00,11.9,0.0,4.2,121
Palma de Mallorca,2026-04-14T04:00,11.0,0.0,4.6,72
Palma de Mallorca,2026-04-14T05:00,10.2,0.0,6.1,62
Palma de Mallorca,2026-04-14T06:00,9.6,0.0,6.2,54
Palma de Mallorca,2026-04-14T07:00,9.2,0.0,6.1,62
Palma de Mallorca,2026-04-14T08:00,9.3,0.0,6.0,65
Palma de Mallorca,2026-04-14T09:00,11.5,0.0,5.2,56
Palma de Mallorca,2026-04-14T10:00,14.4,0.0,2.6,34
Palma de Mallorca,2026-04-14T11:00,15.9,0.0,1.1,360
Palma de Mallorca,2026-04-14T12:00,17.7,0.0,4.8,48
Palma de Mallorca,2026-04-14T13:00,18.7,0.0,4.1,38
Palma de Mallorca,2026-04-14T14:00,19.5,0.0,2.7,337
Palma de Mallorca,2026-04-14T15:00,19.4,0.0,8.0,243
Palma de Mallorca,2026-04-14T16:00,17.9,0.3,16.6,167
Palma de Mallorca,2026-04-14T17:00,16.6,0.3,11.0,161
Palma de Mallorca,2026-04-14T18:00,16.0,0.2,9.8,172
Palma de Mallorca,2026-04-14T19:00,16.2,0.0,8.0,198
Palma de Mallorca,2026-04-14T20:00,15.7,0.0,5.6,230
Palma de Mallorca,2026-04-14T21:00,14.2,0.0,3.5,246
Palma de Mallorca,2026-04-14T22:00,13.1,0.0,2.5,315
Palma de Mallorca,2026-04-14T23:00,12.5,0.0,2.8,320
Palma de Mallorca,2026-04-15T00:00,12.0,0.0,2.4,333
Palma de Mallorca,2026-04-15T01:00,11.8,0.0,2.3,18
Palma de Mallorca,2026-04-15T02:00,10.9,0.0,3.0,346
Palma de Mallorca,2026-04-15T03:00,10.8,0.0,1.5,14
Palma de Mallorca,2026-04-15T04:00,10.5,0.0,2.4,27
Palma de Mallorca,2026-04-15T05:00,10.2,0.0,2.7,23
Palma de Mallorca,2026-04-15T06:00,9.9,0.0,3.1,36
Palma de Mallorca,2026-04-15T07:00,9.6,0.0,4.5,61
Palma de Mallorca,2026-04-15T08:00,9.3,0.0,5.6,75
Palma de Mallorca,2026-04-15T09:00,11.4,0.0,4.5,76
Palma de Mallorca,2026-04-15T10:00,15.5,0.0,1.5,225
Palma de Mallorca,2026-04-15T11:00,18.0,0.0,5.2,236
Palma de Mallorca,2026-04-15T12:00,19.5,0.0,10.1,243
Palma de Mallorca,2026-04-15T13:00,20.5,0.0,12.3,249
Palma de Mallorca,2026-04-15T14:00,21.1,0.0,12.3,249
Palma de Mallorca,2026-04-15T15:00,21.3,0.0,13.0,236
Palma de Mallorca,2026-04-15T16:00,21.1,0.0,11.7,227
Palma de Mallorca,2026-04-15T17:00,21.1,0.0,7.2,183
Palma de Mallorca,2026-04-15T18:00,20.7,0.0,4.1,128
Palma de Mallorca,2026-04-15T19:00,20.5,0.0,3.8,107
